X,Y,E
444.276,4.53378,0.141961
446.498,4.04219,0.134298
448.73,4.14235,0.136145
450.974,4.36572,0.140017
453.229,4.1674,0.137047
455.495,4.27622,0.139065
457.773,4.16083,0.137609
460.061,4.31788,0.140538
462.362,4.32797,0.141078
464.673,4.20899,0.139339
466.997,4.02395,0.136649
469.332,3.93556,0.135307
471.679,3.88859,0.134705
474.037,3.77357,0.132934
476.407,3.79766,0.13375
478.789,3.9718,0.137102
481.183,3.79431,0.134175
483.589,3.60246,0.130822
486.007,3.647,0.132156
488.437,3.8183,0.135899
490.879,3.62328,0.132691
493.334,3.94629,0.138768
495.8,3.73718,0.13526
498.279,3.78116,0.136415
500.771,3.4098,0.129753
503.274,3.79195,0.13717
505.791,3.73966,0.136564
508.32,3.47917,0.13206
510.861,3.75478,0.137682
513.416,3.51398,0.133269
515.983,3.3391,0.130416
518.563,3.49685,0.133709
521.155,3.44668,0.13312
523.761,3.41434,0.133056
526.38,3.53534,0.135714
529.012,3.23071,0.129943
531.657,3.26697,0.130852
534.315,3.34737,0.132789
536.987,3.12959,0.128754
539.672,3.20296,0.130506
542.37,3.31212,0.133174
545.082,3.27921,0.132887
547.807,3.40412,0.135688
550.546,3.57463,0.139749
553.299,3.51773,0.138823
556.066,3.32865,0.135152
558.846,3.24417,0.134078
561.64,3.17693,0.133097
564.448,3.14935,0.132988
567.271,3.3031,0.136319
570.107,3.08146,0.132198
572.958,3.10524,0.132684
575.822,3.14772,0.134455
578.702,3.03424,0.132089
581.595,3.05411,0.133218
584.503,3.09633,0.134475
587.426,3.02255,0.132992
590.363,2.86013,0.129832
593.314,2.93948,0.132057
596.281,3.09064,0.135803
599.262,2.74761,0.128257
602.259,3.03587,0.135472
605.27,2.8577,0.131775
608.296,2.80077,0.130636
611.338,2.89203,0.133293
614.395,2.85785,0.132902
617.467,2.83092,0.132858
620.554,3.00977,0.137197
623.657,2.70366,0.130337
626.775,2.66896,0.130033
629.909,2.76629,0.132649
633.058,2.67813,0.130954
636.224,2.62908,0.129903
639.405,2.57754,0.129254
642.602,2.53151,0.128496
645.815,2.74018,0.134252
649.044,2.35098,0.124418
652.289,2.38811,0.126035
655.551,2.33174,0.124805
658.828,2.49355,0.129265
662.122,2.60417,0.132595
665.433,2.68626,0.135288
668.76,2.45986,0.129908
672.104,2.82155,0.139579
675.464,2.44788,0.130331
678.842,2.33459,0.127754
682.236,2.37952,0.129144
685.647,2.47242,0.132264
689.075,2.52391,0.133829
692.521,2.42784,0.131935
695.983,2.14951,0.124168
699.463,2.25375,0.127479
702.961,2.41472,0.13279
706.475,2.31504,0.12996
710.008,2.29969,0.130216
713.558,2.23089,0.128634
717.126,2.0562,0.123826
720.711,2.23113,0.129676
724.315,2.32939,0.132904
727.936,2.18078,0.129113
731.576,2.18749,0.129386
735.234,2.29069,0.132893
738.91,2.34549,0.134814
742.605,2.26531,0.132884
746.318,2.0677,0.127379
750.049,2.3373,0.135984
753.8,2.07414,0.128239
757.569,2.2116,0.133019
761.356,2.11548,0.130536
765.163,2.00922,0.127479
768.989,2.14724,0.132111
772.834,2.15241,0.132954
776.698,2.2555,0.136231
780.582,2.20179,0.134616
784.485,1.95404,0.12744
788.407,2.13046,0.133651
792.349,2.08292,0.132234
796.311,2.12794,0.134588
800.292,2.05156,0.132509
804.294,1.95728,0.129356
808.315,2.08685,0.133956
812.357,2.24081,0.139429
816.419,2.40431,0.144712
820.501,2.09803,0.135796
824.603,2.36812,0.145069
828.726,2.22184,0.140429
832.87,2.11719,0.138381
837.034,2.05169,0.136111
841.219,2.12281,0.138848
845.425,2.26263,0.144167
849.653,2.18427,0.142122
853.901,2.41165,0.149416
858.17,2.29168,0.145958
862.461,2.19769,0.14376
866.773,2.44733,0.152064
871.107,2.40338,0.151425
875.463,2.33024,0.149001
879.84,2.36417,0.151139
884.239,2.45083,0.15416
888.661,2.51127,0.156222
893.104,2.71561,0.162586
897.569,2.70447,0.163058
902.057,2.96665,0.171852
906.568,3.62763,0.190314
911.1,4.9871,0.224227
915.656,5.8582,0.24364
920.234,5.71627,0.241305
924.835,3.72132,0.19464
929.46,2.86371,0.171759
934.107,2.60501,0.164246
938.777,2.67378,0.167019
943.471,2.86294,0.173516
948.189,3.1117,0.180879
952.93,3.31356,0.188084
957.694,2.89382,0.176571
962.483,3.00519,0.180059
967.295,3.16105,0.185264
972.132,3.21024,0.187284
976.992,3.04096,0.183005
981.877,2.75922,0.175221
986.787,2.7071,0.174126
991.72,2.9752,0.182854
996.679,3.26781,0.192655
1001.66,3.44634,0.198588
1006.67,3.56764,0.202184
1011.7,4.04676,0.21594
1016.76,3.6818,0.206411
1021.85,3.52463,0.203138
1026.96,3.1436,0.192349
1032.09,2.88076,0.184993
1037.25,2.99176,0.188679
1042.44,3.48249,0.204526
1047.65,3.24028,0.198562
1052.89,2.98846,0.19074
1058.15,3.10801,0.195103
1063.44,3.48011,0.207795
1068.76,3.03767,0.194408
1074.1,2.79593,0.187064
1079.47,2.9226,0.191941
1084.87,2.95048,0.193601
1090.3,2.94784,0.194403
1095.75,2.81902,0.190721
1101.23,2.86919,0.192808
1106.73,2.99625,0.197479
1112.27,3.03986,0.199733
1117.83,3.21082,0.205706
1123.42,3.04012,0.200985
1129.03,2.93358,0.198709
1134.68,2.88005,0.197177
1140.35,2.81841,0.195624
1146.05,2.88024,0.199581
1151.78,3.04518,0.205409
1157.54,3.04154,0.206183
1163.33,3.05092,0.206394
1169.15,2.77651,0.198049
1174.99,2.77355,0.198456
1180.87,2.57864,0.192351
1186.77,2.56587,0.192753
1192.71,2.84524,0.203311
1198.67,2.91431,0.207316
1204.66,2.71042,0.200279
1210.69,2.96017,0.209698
1216.74,2.87965,0.207704
1222.82,3.01282,0.213098
1228.94,2.653,0.200957
1235.08,3.18014,0.221278
1241.26,3.16299,0.220435
1247.46,3.35708,0.228119
1253.7,3.68984,0.240036
1259.97,3.84832,0.246137
1266.27,3.74734,0.243191
1272.6,3.29544,0.228653
1278.96,2.99083,0.219588
1285.36,2.90362,0.21649
1291.79,3.2303,0.229417
1298.24,3.08628,0.223809
1304.74,3.12667,0.227275
1311.26,2.9536,0.221971
1317.82,2.94684,0.222055
1324.41,2.73885,0.214189
1331.03,3.20625,0.233279
1337.68,3.17404,0.233145
1344.37,3.19089,0.234239
1351.09,3.59631,0.248391
1357.85,3.34168,0.241167
1364.64,3.2977,0.240821
1371.46,3.41036,0.246388
1378.32,3.16238,0.238158
1385.21,3.17957,0.239118
1392.14,3.36932,0.246656
1399.1,3.37254,0.248178
1406.09,3.20671,0.243778
1413.12,3.40697,0.251899
1420.19,3.82917,0.266657
1427.29,3.74865,0.264065
1434.43,3.80629,0.268571
1441.6,3.66669,0.264395
1448.81,3.83049,0.270807
1456.05,4.05973,0.280117
1463.33,4.10487,0.282696
1470.65,3.49983,0.262855
1478,3.67022,0.26972
1485.39,3.50601,0.264823
1492.82,4.12541,0.287766
1500.28,3.33308,0.259359
1507.78,3.90954,0.281939
1515.32,3.95278,0.284492
1522.9,3.96158,0.286316
1530.51,4.17914,0.294986
1538.16,3.90621,0.286612
1545.86,4.2474,0.298932
1553.58,4.23894,0.300266
1561.35,4.26764,0.301811
1569.16,4.2693,0.303161
1577,3.96254,0.29413
1584.89,3.97665,0.294303
1592.81,3.90349,0.292999
1600.78,4.04883,0.301087
1608.78,4.04028,0.301634
1616.83,3.99284,0.301241
1624.91,3.70302,0.290502
1633.03,4.2361,0.311948
1641.2,4.42312,0.320116
1649.41,4.39262,0.31803
1657.65,4.01112,0.306931
1665.94,3.76781,0.297753
1674.27,4.04241,0.309711
1682.64,4.02323,0.312298
1691.06,3.85359,0.305911
1699.51,3.94578,0.310383
1708.01,3.93493,0.309281
1716.55,4.25534,0.322531
1725.13,4.43929,0.332007
1733.76,3.8128,0.307961
1742.43,3.83714,0.309511
1751.14,3.81224,0.310403
1759.89,3.62387,0.303752
1768.69,4.08413,0.323837
1777.54,4.25364,0.33037
1786.42,3.70804,0.308164
1795.36,3.84709,0.314685
1804.33,4.1112,0.326249
1813.35,4.73561,0.352886
1822.42,4.10034,0.331308
1831.53,4.00601,0.328992
1840.69,4.07705,0.333309
1849.89,3.70978,0.315662
1859.14,3.7583,0.320662
1868.44,3.65936,0.317777
1877.78,3.75494,0.321552
1887.17,3.51503,0.312839
1896.61,3.22662,0.299181
1906.09,3.3812,0.308676
1915.62,3.89742,0.333878
1925.2,3.46675,0.314988
1934.82,3.604,0.322414
1944.5,3.67508,0.32666
1954.22,3.57349,0.322815
1963.99,3.46935,0.319067
1973.81,4.00822,0.34463
1983.68,3.47998,0.321458
1993.6,3.82161,0.337222
2003.57,3.82093,0.338007
2013.59,3.88394,0.343157
2023.65,3.86485,0.341696
2033.77,3.64511,0.333727
2043.94,3.43753,0.323546
2054.16,2.9551,0.302216
2064.43,3.30779,0.32133
2074.75,2.59315,0.285552
2085.13,3.21618,0.319362
2095.55,3.73841,0.345454
2106.03,3.28665,0.324183
2116.56,3.14242,0.319923
2127.14,3.38351,0.331195
2137.78,3.13311,0.317323
2148.47,3.27599,0.32644
2159.21,2.68772,0.296053
2170.01,3.01939,0.316503
2180.86,3.02517,0.317353
2191.76,3.03333,0.319189
2202.72,3.01049,0.31873
2213.73,3.07888,0.324204
2224.8,3.0462,0.321505
2235.93,3.09107,0.324529
2247.11,3.21922,0.333814
2258.34,2.81042,0.314116
2269.63,2.5395,0.298091
2280.98,2.52729,0.29851
2292.39,2.60462,0.304343
2303.85,2.77379,0.31462
2315.37,3.24118,0.340866
2326.94,3.1554,0.337759
2338.58,2.98229,0.32915
2350.27,3.87533,0.376916
2362.02,3.43685,0.354724
2373.83,2.89425,0.325334
2385.7,3.16912,0.343715
2397.63,2.47065,0.303571
2409.62,2.57674,0.309803
2421.67,2.65906,0.316765
2433.77,2.55178,0.314229
2445.94,2.55267,0.311837
2458.17,2.55752,0.313195
2470.46,3.18615,0.349018
2482.82,3.07633,0.344262
2495.23,2.86034,0.333865
2507.71,2.85897,0.33629
2520.25,3.0569,0.349766
2532.85,2.5658,0.317876
2545.51,2.84003,0.336767
2558.24,2.90903,0.340626
2571.03,2.77998,0.338559
2583.88,2.93854,0.348181
2596.8,3.19738,0.362549
2609.79,3.32372,0.371853
2622.84,2.76172,0.339038
2635.95,2.73494,0.337691
2649.13,2.50922,0.323814
2662.38,2.41806,0.319012
2675.69,2.8938,0.349912
2689.07,2.54673,0.330322
2702.51,3.14115,0.370794
2716.02,2.71489,0.342924
2729.61,3.16186,0.370151
2743.25,2.7741,0.347139
2756.97,2.4954,0.330789
2770.75,2.53568,0.334724
2784.61,2.41475,0.328442
2798.53,2.34026,0.32242
2812.52,3.18443,0.377091
2826.59,2.72922,0.351071
2840.72,3.22889,0.381876
2854.92,2.89211,0.36231
2869.2,2.36261,0.327623
2883.54,3.21904,0.388003
2897.96,3.00913,0.374603
2912.45,2.51481,0.34128
2927.01,2.64948,0.35281
2941.65,2.896,0.369813
2956.36,2.92655,0.371746
2971.14,3.5405,0.407789
2985.99,3.17496,0.388552
3000.92,3.06659,0.384755
3015.93,3.36984,0.403178
3031.01,3.47846,0.408715
3046.16,4.18286,0.452284
3061.39,3.05149,0.388056
3076.7,3.17428,0.395191
3092.08,3.52123,0.421575
3107.54,4.00941,0.448866
3123.08,3.56417,0.422788
3138.7,3.46767,0.418026
3154.39,3.23776,0.406648
3170.16,3.2928,0.409451
3186.01,3.2913,0.407678
3201.94,3.04587,0.395382
3217.95,3.01141,0.393861
3234.04,3.06779,0.400212
3250.21,3.29986,0.414349
3266.47,3.41661,0.424235
3282.8,3.62805,0.436459
3299.21,3.83295,0.454104
3315.71,3.7836,0.448965
3332.29,3.56309,0.43508
3348.95,4.17324,0.47547
3365.69,4.07057,0.471659
3382.52,4.38868,0.491672
3399.43,4.34016,0.486841
3416.43,3.76448,0.455965
3433.51,3.55122,0.4489
3450.68,3.72792,0.460185
3467.93,3.60866,0.448792
3485.27,3.56719,0.448728
3502.7,2.98058,0.41256
3520.21,2.36518,0.367836
3537.81,3.02738,0.419988
3555.5,3.57021,0.458046
3573.28,3.49644,0.455693
3591.15,3.18344,0.435866
3609.1,3.10527,0.427512
3627.15,3.25028,0.433857
3645.28,3.10877,0.43006
3663.51,3.41462,0.456585
3681.83,3.39268,0.45302
3700.24,3.1444,0.437491
3718.74,3.15854,0.439972
3737.33,3.47932,0.461069
3756.02,3.80464,0.486169
3774.8,3.25182,0.453684
3793.67,3.7347,0.482505
3812.64,3.51913,0.472261
3831.7,3.48133,0.468462
3850.86,3.51078,0.473709
3870.12,3.43964,0.472434
3889.47,3.39339,0.467273
3908.92,2.70406,0.41682
3928.46,3.08918,0.452488
3948.1,3.90693,0.507144
3967.84,3.20064,0.459277
3987.68,2.49477,0.406047
4007.62,2.53242,0.410929
4027.66,2.63763,0.421525
4047.8,2.89256,0.440697
4068.04,2.96218,0.447412
4088.38,2.59011,0.420942
4108.82,2.80735,0.437538
4129.36,2.46982,0.416197
4150.01,2.51233,0.417917
4170.76,2.70261,0.428985
4191.61,3.61419,0.503967
4212.57,3.30622,0.477582
4233.63,3.10763,0.471986
4254.8,3.03339,0.468117
4276.08,2.99415,0.465115
4297.46,2.90327,0.454554
4318.94,3.27629,0.483116
4340.54,2.74576,0.450462
4362.24,1.85587,0.36984
4384.05,2.87081,0.462147
4405.97,3.49337,0.505921
4428,3.38965,0.502923
4450.14,2.99749,0.482701
4472.39,2.70795,0.454957
4494.75,2.56506,0.441823
4517.23,2.97454,0.479442
4539.81,3.14509,0.494397
4562.51,2.61412,0.448652
4585.33,2.25573,0.419852
4608.25,2.25893,0.424463
4631.29,2.5065,0.44357
4654.45,2.65266,0.454592
4677.72,3.0419,0.492557
4701.11,3.57571,0.536678
4724.62,3.13467,0.500606
4748.24,3.26668,0.51543
4771.98,2.76911,0.47818
4795.84,2.59446,0.466978
4819.82,2.36826,0.444215
4843.92,2.70196,0.473991
4868.14,2.83014,0.485433
4892.48,2.94064,0.491989
4916.94,2.83401,0.482781
4941.53,2.80857,0.485378
4966.23,2.50931,0.457222
4991.07,2.44987,0.458429
5016.02,3.10131,0.515967
5041.1,2.82401,0.491517
5066.31,2.95844,0.50813
5091.64,3.08661,0.518237
5117.1,2.96522,0.507697
5142.68,2.8696,0.505614
5168.4,3.23716,0.538537
5194.24,3.00305,0.508347
5220.21,2.74566,0.496537
5246.31,2.71258,0.493056
5272.54,2.47112,0.471085
5298.9,2.85537,0.513605
5325.4,2.94695,0.519947
5352.03,3.10899,0.535989
5378.79,2.9226,0.524987
5405.68,2.61543,0.494408
5432.71,2.7942,0.510236
5459.87,2.43699,0.479273
5487.17,1.99204,0.43276
5514.61,2.48075,0.487172
5542.18,2.71019,0.50698
5569.89,2.71274,0.501383
5597.74,2.84586,0.514743
5625.73,3.16073,0.555085
5653.86,3.37767,0.576333
5682.13,3.26216,0.566344
5710.54,3.25034,0.565787
5739.09,2.54832,0.503149
5767.79,2.18694,0.46522
5796.62,2.55956,0.501873
5825.61,2.89021,0.533383
5854.74,3.35868,0.574534
5884.01,2.84955,0.532158
5913.43,2.79843,0.528889
5943,3.11805,0.558556
5972.71,3.7099,0.610221
6002.57,3.13119,0.573905
6032.59,3.53476,0.608564
6062.75,2.81036,0.543248
6093.06,2.44348,0.499056
6123.53,2.66288,0.516178
6154.15,2.39265,0.493817
6184.92,2.54411,0.516899
6215.84,2.62164,0.526436
6246.92,2.89743,0.55327
6278.16,3.04479,0.56673
6309.55,3.14496,0.580802
6341.09,2.35937,0.504753
6372.8,2.45624,0.514645
6404.66,2.74489,0.541943
6436.69,3.02617,0.569142
6468.87,3.01475,0.573517
6501.22,2.8769,0.559489
6533.72,3.14284,0.588384
6566.39,2.85128,0.557781
6599.22,2.28882,0.494983
6632.22,2.70496,0.549956
6665.38,3.21855,0.599819
6698.71,3.29214,0.602305
6732.2,2.71278,0.544741
6765.86,2.38874,0.515132
6799.69,2.8923,0.57421
6833.69,2.47404,0.52583
6867.86,2.35631,0.517388
6902.2,2.52838,0.543008
6936.71,2.72462,0.565282
6971.39,3.59187,0.649004
7006.25,2.97898,0.587822
7041.28,2.42148,0.524534
7076.49,2.49029,0.532535
7111.87,2.63516,0.557729
7147.43,2.85393,0.580047
7183.16,2.85831,0.579425
7219.08,2.63955,0.562604
7255.18,2.08583,0.499216
7291.45,2.57087,0.551233
7327.91,2.72906,0.570836
7364.55,2.58594,0.557083
7401.37,2.31471,0.533393
7438.38,2.50407,0.55093
7475.57,2.61326,0.562286
7512.95,3.17045,0.625219
7550.51,2.49902,0.552939
7588.26,2.59097,0.568942
7626.21,2.91226,0.607274
7664.34,3.25821,0.641246
7702.66,2.37344,0.549437
7741.17,2.20021,0.525531
7779.88,2.10667,0.51059
7818.78,2.51952,0.573431
7857.87,2.44452,0.563725
7897.16,2.43928,0.563963
7936.65,2.76412,0.601909
7976.33,2.26975,0.53965
8016.21,2.16239,0.524503
8050.87,2.02119,0.592333
1
-20.1034,0.61219,0.128079
-19.9824,0.916345,0.157805
-19.8614,0.782129,0.14593
-19.7404,0.835259,0.150453
-19.6194,0.911925,0.159414
-19.4985,0.69138,0.13566
-19.3775,0.884871,0.155497
-19.2565,0.519944,0.118806
-19.1355,1.41632,0.195597
-19.0145,0.903008,0.157624
-18.8935,0.997753,0.164985
-18.7726,0.812662,0.148806
-18.6516,1.1467,0.177568
-18.5306,1.09745,0.174192
-18.4096,1.03353,0.16847
-18.2886,1.50601,0.20414
-18.1676,1.04933,0.170554
-18.0467,1.02354,0.166684
-17.9257,1.05622,0.171683
-17.8047,1.2829,0.188276
-17.6837,0.965867,0.16409
-17.5627,1.32881,0.191969
-17.4417,1.29339,0.189334
-17.3208,1.33127,0.192657
-17.1998,1.76655,0.220972
-17.0788,1.31211,0.192098
-16.9578,1.49504,0.203997
-16.8368,1.7392,0.221094
-16.7158,1.59491,0.210726
-16.5949,1.23042,0.184776
-16.4739,1.87676,0.229307
-16.3529,1.42468,0.20017
-16.2319,1.80642,0.226816
-16.1109,1.73927,0.222314
-15.9899,2.19154,0.248712
-15.869,1.66972,0.216163
-15.748,1.84729,0.228012
-15.627,1.84419,0.229095
-15.506,2.04921,0.242116
-15.385,1.69832,0.21929
-15.264,2.06811,0.243635
-15.1431,2.19059,0.249745
-15.0221,1.83623,0.229056
-14.9011,2.85457,0.286094
-14.7801,1.90102,0.233484
-14.6591,2.2053,0.252385
-14.5381,2.61056,0.273967
-14.4172,2.58876,0.273189
-14.2962,2.14662,0.248962
-14.1752,2.63092,0.276494
-14.0542,2.93041,0.290697
-13.9332,2.54121,0.269775
-13.8122,2.80215,0.284698
-13.6913,3.10992,0.301106
-13.5703,2.36377,0.263691
-13.4493,3.49335,0.319935
-13.3283,3.46335,0.317694
-13.2073,2.64633,0.275363
-13.0863,2.73762,0.285975
-12.9654,2.99895,0.297564
-12.8444,3.30584,0.309372
-12.7234,3.34156,0.312426
-12.6024,3.74175,0.329659
-12.4814,3.53237,0.321492
-12.3604,3.2074,0.307292
-12.2395,4.10329,0.348386
-12.1185,3.79708,0.330993
-11.9975,4.20797,0.352714
-11.8765,3.75073,0.330916
-11.7555,3.48458,0.319258
-11.6345,4.00482,0.342665
-11.5136,4.61611,0.368358
-11.3926,4.08597,0.347653
-11.2716,4.35265,0.359379
-11.1506,3.79998,0.334324
-11.0296,4.01759,0.343712
-10.9086,3.6671,0.327207
-10.7877,4.85901,0.378746
-10.6667,4.99842,0.383023
-10.5457,4.84045,0.379739
-10.4247,5.26181,0.395137
-10.3037,4.54229,0.367356
-10.1828,5.19618,0.390818
-10.0618,5.22436,0.3926
-9.94078,4.46065,0.364195
-9.8198,5.12807,0.389556
-9.69882,5.56042,0.407055
-9.57783,5.81717,0.414827
-9.45685,5.99496,0.422208
-9.33587,6.62091,0.443423
-9.21488,6.09613,0.425875
-9.0939,7.03414,0.457839
-8.97292,6.10086,0.425246
-8.85194,5.53216,0.405057
-8.73095,6.73992,0.447954
-8.60997,6.92412,0.454769
-8.48899,6.29266,0.432903
-8.368,7.04774,0.457644
-8.24702,7.07921,0.460738
-8.12604,6.86452,0.451641
-8.00505,8.01818,0.490349
-7.88407,7.34429,0.467832
-7.76309,8.43815,0.503163
-7.6421,8.04146,0.491272
-7.52112,8.65546,0.510558
-7.40014,8.36756,0.500199
-7.27915,8.42154,0.503972
-7.15817,9.43669,0.532549
-7.03719,9.61367,0.537648
-6.9162,8.41869,0.5045
-6.79522,10.7158,0.568413
-6.67424,9.81155,0.541982
-6.55326,10.9027,0.571636
-6.43227,10.3499,0.557998
-6.31129,10.8922,0.573827
-6.19031,12.1595,0.604684
-6.06932,11.4547,0.58805
-5.94834,11.1351,0.578456
-5.82736,12.2571,0.609768
-5.70637,11.766,0.595589
-5.58539,12.3005,0.608621
-5.46441,13.3815,0.633955
-5.34342,13.4903,0.637412
-5.22244,15.0919,0.675682
-5.10146,14.5295,0.663561
-4.98047,14.1702,0.6533
-4.85949,16.8508,0.715574
-4.73851,16.4209,0.705103
-4.61752,15.8668,0.691514
-4.49654,17.4484,0.726088
-4.37556,19.7946,0.774285
-4.25457,19.2682,0.763656
-4.13359,22.827,0.83339
-4.01261,24.0502,0.854093
-3.89163,26.1029,0.887553
-3.77064,29.5434,0.948455
-3.64966,34.935,1.02862
-3.52868,40.9616,1.11465
-3.40769,48.2877,1.21572
-3.28671,52.6167,1.26341
-3.16573,59.6571,1.34467
-3.04474,67.9367,1.43892
-2.92376,80.2331,1.56749
-2.80278,87.1053,1.62704
-2.68179,98.0933,1.73226
-2.56081,114.372,1.87381
-2.43983,124.836,1.95227
-2.31884,141.535,2.0831
-2.19786,160.941,2.22332
-2.07688,191.022,2.42127
-1.95589,213.885,2.5654
-1.83491,255.847,2.80671
-1.71393,299.056,3.04345
-1.59295,346.985,3.28708
-1.47196,399.455,3.53773
-1.35098,460.846,3.8087
-1.23,535.033,4.12206
-1.10901,596.377,4.36146
-0.988029,685.036,4.69524
-0.867046,750.208,4.91638
-0.746063,813.295,5.14461
-0.62508,894.82,5.4079
-0.504097,944.808,5.57727
-0.383113,979.582,5.68798
-0.26213,996.813,5.74978
-0.141147,988.75,5.72984
-0.0201639,965.022,5.67087
0.100819,932.414,5.5787
0.221802,849.561,5.31826
0.342786,780.866,5.09096
0.463769,679.932,4.73922
0.584752,583.189,4.38213
0.705735,474.799,3.94479
0.826718,386.493,3.55401
0.947701,303.973,3.14633
1.06868,223.741,2.69046
1.18967,169.171,2.3378
1.31065,124.125,1.99498
1.43163,96.819,1.76233
1.55262,79.3833,1.59566
1.6736,66.4746,1.46166
1.79458,58.5673,1.37308
1.91557,58.4893,1.37285
2.03655,57.7191,1.36896
2.15753,57.6019,1.37114
2.27852,56.3284,1.35671
2.3995,56.298,1.35933
2.52048,53.5499,1.32786
2.64147,53.7671,1.33225
2.76245,53.3441,1.32934
2.88343,50.5416,1.29329
3.00442,50.0619,1.28795
3.1254,48.7452,1.27321
3.24638,48.49,1.26891
3.36736,50.177,1.291
3.48835,46.6246,1.24354
3.60933,44.0191,1.20691
3.73031,42.0293,1.17992
3.8513,40.9993,1.16457
3.97228,37.1885,1.1086
4.09326,35.0997,1.07541
4.21425,31.8364,1.0245
4.33523,30.0879,0.992835
4.45621,28.3338,0.963632
4.5772,26.0984,0.923195
4.69818,24.2553,0.892673
4.81916,24.9329,0.904821
4.94015,22.185,0.853208
5.06113,21.1528,0.83467
5.18211,20.1234,0.814114
5.3031,20.1498,0.814944
5.42408,19.0844,0.793583
5.54506,17.8259,0.768112
5.66605,16.3326,0.735746
5.78703,16.0092,0.729014
5.90801,14.9473,0.70297
6.02899,15.3115,0.713701
6.14998,15.6161,0.721501
6.27096,14.7111,0.70075
6.39194,15.3511,0.715227
6.51293,13.3535,0.667355
6.63391,13.6462,0.67526
6.75489,13.1608,0.663765
6.87588,13.0142,0.660099
6.99686,13.0866,0.662989
7.11784,12.2397,0.640777
7.23883,12.3292,0.643853
7.35981,12.1228,0.639288
7.48079,11.41,0.620498
7.60178,11.1137,0.612238
7.72276,10.6628,0.601234
7.84374,11.072,0.612612
7.96473,11.2678,0.618526
8.08571,11.1338,0.615478
8.20669,9.56364,0.56993
8.32767,10.8205,0.608013
8.44866,11.0758,0.616135
8.56964,9.9427,0.582798
8.69062,9.39873,0.567741
8.81161,8.9516,0.554946
8.93259,8.87584,0.553488
9.05357,8.36466,0.536635
9.17456,9.25899,0.566059
9.29554,9.46201,0.571929
9.41652,9.31767,0.567314
9.53751,8.75724,0.551223
9.65849,8.9707,0.557372
9.77947,7.66457,0.516292
9.90046,8.79853,0.552837
10.0214,9.10565,0.562377
10.1424,7.44223,0.509622
10.2634,7.96322,0.52718
10.3844,8.84634,0.557367
10.5054,8.41277,0.543575
10.6264,6.80979,0.487981
10.7473,7.81681,0.524397
10.8683,7.53154,0.516183
10.9893,7.37058,0.509394
11.1103,6.99251,0.496053
11.2313,7.27447,0.507572
11.3523,6.09651,0.464633
11.4732,7.10501,0.501607
11.5942,6.54634,0.482309
11.7152,6.90484,0.496015
11.8362,6.98195,0.499022
11.9572,5.89796,0.458242
12.0782,6.41154,0.479213
12.1991,6.08412,0.466886
12.3201,6.82116,0.49503
12.4411,5.78642,0.454765
12.5621,6.2809,0.474619
12.6831,5.91212,0.459551
12.8041,5.9969,0.46414
12.925,6.07312,0.468314
13.046,6.0948,0.468881
13.167,6.00136,0.465384
13.288,6.6418,0.489771
13.409,5.92145,0.463053
13.53,6.53362,0.486846
13.6509,6.31855,0.478721
13.7719,6.35335,0.479587
13.8929,5.79337,0.459371
14.0139,5.72108,0.45631
14.1349,6.05849,0.469868
14.2559,5.50402,0.449822
14.3768,5.21961,0.437477
14.4978,6.07976,0.472006
14.6188,5.57316,0.452021
14.7398,5.92237,0.46603
14.8608,6.02128,0.471527
14.9817,5.98449,0.469305
15.1027,6.39377,0.486292
15.2237,7.0972,0.512894
15.3447,5.34206,0.444971
15.4657,5.26092,0.440198
15.5867,5.71908,0.461784
15.7076,5.63672,0.457034
15.8286,6.31646,0.485406
15.9496,5.75298,0.461615
16.0706,6.21302,0.482742
16.1916,5.40253,0.450073
16.3126,5.63718,0.459828
16.4335,5.867,0.470269
16.5545,6.35725,0.490542
16.6755,5.10037,0.437936
16.7965,5.42109,0.451956
16.9175,5.14956,0.441614
17.0385,5.61782,0.459579
17.1594,5.37203,0.450109
17.2804,5.65306,0.461365
17.4014,4.9762,0.435483
17.5224,4.63557,0.418291
17.6434,4.97838,0.434532
17.7644,4.95242,0.432478
17.8853,5.78384,0.469059
18.0063,5.21064,0.445504
18.1273,6.07907,0.482486
18.2483,6.22138,0.487158
18.3693,5.82214,0.47312
18.4903,5.67353,0.467184
18.6112,5.35943,0.453497
18.7322,5.44448,0.457188
18.8532,6.06675,0.483029
18.9742,4.92239,0.436518
19.0952,5.40765,0.456919
19.2162,5.21063,0.449029
19.3371,4.93803,0.439488
19.4581,5.05989,0.444589
19.5791,5.15035,0.445906
19.7001,5.94514,0.480489
19.8211,5.32837,0.455951
19.9421,5.44417,0.460741
20.063,6.00888,0.48396
20.184,5.38697,0.45817
20.305,5.82947,0.477312
20.426,5.87728,0.479027
20.547,5.73402,0.473813
20.668,5.49145,0.463001
20.7889,5.47651,0.463065
20.9099,5.11185,0.447236
21.0309,5.65668,0.471827
21.1519,5.55616,0.468205
21.2729,4.92974,0.441221
21.3939,4.90306,0.440591
21.5148,5.66942,0.472651
21.6358,5.33265,0.45882
21.7568,5.8988,0.482792
21.8778,5.2406,0.455628
21.9988,4.59067,0.426457
22.1198,4.58093,0.426035
22.2407,4.80508,0.438215
22.3617,5.74935,0.477629
22.4827,4.66084,0.430034
22.6037,4.18542,0.408672
22.7247,5.52205,0.470036
